school,fromCity,sex,age,famMore3,liveTogether,Medu,Fedu,noParent,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3
0,1,0,20,1,1,4,2,1,2,3,2,0,1,1,0,0,1,1,1,5,4,3,1,1,3,4,,,
0,0,0,18,0,1,4,4,0,1,2,0,0,0,1,1,1,1,1,0,5,4,3,3,4,2,4,,,
0,1,0,18,1,1,3,3,0,1,2,0,0,0,1,0,1,1,1,1,4,1,3,1,2,1,0,,,
0,0,0,17,1,1,3,1,0,1,2,0,0,1,1,1,0,1,1,0,4,5,4,2,3,1,17,,,
0,1,1,18,1,1,4,4,0,1,2,0,0,0,1,1,0,1,1,0,3,2,4,1,4,2,4,,,
0,0,1,18,1,1,2,1,0,2,1,0,0,0,0,1,0,1,1,1,4,4,3,1,3,5,5,,,
0,1,1,17,1,1,2,3,0,2,2,0,0,0,0,1,1,1,1,0,4,4,3,1,1,3,2,,,
0,0,1,18,1,1,4,2,0,2,1,1,0,0,1,0,1,1,0,0,5,4,3,4,3,3,14,,,
0,0,0,18,1,1,2,2,0,2,3,0,0,0,1,0,1,1,0,0,5,3,3,1,3,4,2,,,
0,0,0,18,1,1,4,4,0,3,1,0,0,1,1,1,1,1,1,1,4,4,3,2,2,5,7,,,
0,1,0,18,0,1,3,1,0,1,2,0,0,1,1,0,1,1,1,0,4,3,4,1,1,1,0,,,
0,1,1,20,0,0,2,2,1,1,2,2,0,1,1,0,1,1,0,0,5,5,4,4,5,4,11,,,
0,1,1,17,0,1,3,1,0,2,1,0,0,0,0,0,0,1,1,0,2,4,5,3,4,2,3,,,
0,0,1,21,1,1,1,1,1,1,1,3,0,0,0,0,0,1,0,0,5,5,3,3,3,3,3,,,
0,0,1,18,0,1,3,2,0,3,1,0,0,0,0,0,0,1,1,0,4,4,1,3,4,5,0,,,
0,1,1,19,0,1,1,1,0,1,1,0,0,0,0,0,1,1,1,0,3,2,3,3,3,5,5,,,
